time,id,type,pmax,pmin,gencost,emax,einitial,eta,season
2023-08-09 12:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-09 12:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-09 12:00:00,3,wind,15.4555,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 12:00:00,4,solar,77.4733,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 12:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-09 12:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-09 13:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-09 13:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-09 13:00:00,3,wind,15.8079,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 13:00:00,4,solar,65.8383,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 13:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-09 13:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-09 14:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-09 14:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-09 14:00:00,3,wind,15.4362,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 14:00:00,4,solar,51.201,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 14:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-09 14:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-09 15:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-09 15:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-09 15:00:00,3,wind,14.4846,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 15:00:00,4,solar,38.091,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 15:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-09 15:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-09 16:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-09 16:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-09 16:00:00,3,wind,12.4701,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 16:00:00,4,solar,23.8202,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 16:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-09 16:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-09 17:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-09 17:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-09 17:00:00,3,wind,8.447700000000001,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 17:00:00,4,solar,7.126,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 17:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-09 17:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-09 18:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-09 18:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-09 18:00:00,3,wind,5.0573,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 18:00:00,4,solar,0.4283,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 18:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-09 18:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-09 19:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-09 19:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-09 19:00:00,3,wind,2.7343,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 19:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 19:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-09 19:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-09 20:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-09 20:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-09 20:00:00,3,wind,1.4123,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 20:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 20:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-09 20:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-09 21:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-09 21:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-09 21:00:00,3,wind,0.8291999999999999,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 21:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 21:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-09 21:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-09 22:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-09 22:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-09 22:00:00,3,wind,1.1352,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 22:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 22:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-09 22:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-09 23:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-09 23:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-09 23:00:00,3,wind,1.4874999999999998,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 23:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,summer
2023-08-09 23:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-09 23:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 00:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 00:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 00:00:00,3,wind,1.7452,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 00:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 00:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 00:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 01:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 01:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 01:00:00,3,wind,1.885,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 01:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 01:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 01:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 02:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 02:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 02:00:00,3,wind,1.9178,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 02:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 02:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 02:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 03:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 03:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 03:00:00,3,wind,2.0918,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 03:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 03:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 03:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 04:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 04:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 04:00:00,3,wind,2.3577,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 04:00:00,4,solar,0.3141,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 04:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 04:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 05:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 05:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 05:00:00,3,wind,2.4039,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 05:00:00,4,solar,4.6832,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 05:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 05:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 06:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 06:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 06:00:00,3,wind,1.4938000000000002,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 06:00:00,4,solar,25.3933,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 06:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 06:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 07:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 07:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 07:00:00,3,wind,1.5643000000000002,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 07:00:00,4,solar,44.9637,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 07:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 07:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 08:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 08:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 08:00:00,3,wind,1.4294000000000002,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 08:00:00,4,solar,58.78830000000001,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 08:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 08:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 09:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 09:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 09:00:00,3,wind,1.5152,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 09:00:00,4,solar,71.6043,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 09:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 09:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 10:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 10:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 10:00:00,3,wind,1.3689,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 10:00:00,4,solar,78.8887,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 10:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 10:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 11:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 11:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 11:00:00,3,wind,5.189500000000001,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 11:00:00,4,solar,80.352,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 11:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 11:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 12:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 12:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 12:00:00,3,wind,10.0668,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 12:00:00,4,solar,68.42859999999999,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 12:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 12:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 13:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 13:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 13:00:00,3,wind,11.2346,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 13:00:00,4,solar,50.1055,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 13:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 13:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 14:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 14:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 14:00:00,3,wind,9.0395,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 14:00:00,4,solar,32.8298,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 14:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 14:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 15:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 15:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 15:00:00,3,wind,5.0912999999999995,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 15:00:00,4,solar,22.8742,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 15:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 15:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 16:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 16:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 16:00:00,3,wind,2.7677,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 16:00:00,4,solar,18.5348,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 16:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 16:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 17:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 17:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 17:00:00,3,wind,1.7103,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 17:00:00,4,solar,6.920399999999999,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 17:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 17:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 18:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 18:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 18:00:00,3,wind,0.9017,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 18:00:00,4,solar,0.3001,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 18:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 18:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 19:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 19:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 19:00:00,3,wind,0.485499999999999,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 19:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 19:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 19:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 20:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 20:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 20:00:00,3,wind,0.5919,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 20:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 20:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 20:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 21:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 21:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 21:00:00,3,wind,0.6152,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 21:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 21:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 21:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 22:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 22:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 22:00:00,3,wind,0.6898,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 22:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 22:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 22:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-10 23:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-10 23:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-10 23:00:00,3,wind,0.7918999999999999,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 23:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,summer
2023-08-10 23:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-10 23:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-11 00:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-11 00:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-11 00:00:00,3,wind,0.9093,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 00:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 00:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-11 00:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-11 01:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-11 01:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-11 01:00:00,3,wind,1.0393,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 01:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 01:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-11 01:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-11 02:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-11 02:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-11 02:00:00,3,wind,0.9965,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 02:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 02:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-11 02:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-11 03:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-11 03:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-11 03:00:00,3,wind,1.0019,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 03:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 03:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-11 03:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-11 04:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-11 04:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-11 04:00:00,3,wind,1.0719,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 04:00:00,4,solar,0.2523,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 04:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-11 04:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-11 05:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-11 05:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-11 05:00:00,3,wind,1.1101,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 05:00:00,4,solar,4.4775,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 05:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-11 05:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-11 06:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-11 06:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-11 06:00:00,3,wind,0.4399999999999999,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 06:00:00,4,solar,24.5739,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 06:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-11 06:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-11 07:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-11 07:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-11 07:00:00,3,wind,0.6107,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 07:00:00,4,solar,44.7253,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 07:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-11 07:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-11 08:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-11 08:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-11 08:00:00,3,wind,0.9202,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 08:00:00,4,solar,61.1992,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 08:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-11 08:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-11 09:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-11 09:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-11 09:00:00,3,wind,0.8180999999999999,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 09:00:00,4,solar,72.8098,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 09:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-11 09:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-11 10:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-11 10:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-11 10:00:00,3,wind,0.8945000000000001,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 10:00:00,4,solar,78.74969999999999,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 10:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-11 10:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-11 11:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-11 11:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-11 11:00:00,3,wind,1.238799999999999,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 11:00:00,4,solar,80.96029999999999,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 11:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-11 11:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-11 12:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-11 12:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-11 12:00:00,3,wind,1.7975,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 12:00:00,4,solar,78.0987,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 12:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-11 12:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
2023-08-11 13:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,summer
2023-08-11 13:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,summer
2023-08-11 13:00:00,3,wind,2.3973,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 13:00:00,4,solar,70.41470000000001,0.0,0.0,0.0,0.0,1.0,summer
2023-08-11 13:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,summer
2023-08-11 13:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,summer
